Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
TAITAR NO. 2,9403645,372307000,Panama,290,49,118634,77089,"Ras Laffan, Qatar",2021-06-02-04:11,"Tanjung Pelepas, Malaysia",,2021-06-14-21:30,15.2,,144.7°,18.6 kn,-,2021-06-08,2021-06-03-12:26
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,"Lake Charles, United States (USA)",2021-05-24-23:17,"Ennore, India",,2021-06-28-06:00,11.4,,125.9°,17.3 kn,-,2021-06-08,2021-05-25-16:57
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,"Ferrol, Spain",2021-05-03-02:25,Destination not available,,-,9.2,,0.0°,0.0 kn,Moored,2021-06-08,2021-06-08-13:23
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,"Klaipeda, Lithuania",2021-06-07-01:26,"Skagen, Denmark",,2021-06-10-09:00,10.0,,359.7°,0.0 kn,Moored,2021-06-08,2021-06-08-13:29
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,"FSRU Toscana Term., Italy",2021-06-07-06:24,"Arzew, Algeria",,2021-06-09-08:00,10.0,,228.6°,15.1 kn,Under way,2021-06-08,2021-06-08-12:44
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,"Panama Canal Anch. Pacific, Panama",2021-05-31-03:21,PA CTB > ASIA,,2021-06-24-21:00,11.5,,177.6°,13.3 kn,-,2021-06-08,2021-05-31-05:07
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,"Sabine, United States (USA)",2021-05-27-10:26,Destination not available,,-,11.2,,137.7°,16.1 kn,-,2021-06-08,2021-05-28-04:26
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,"Singapore Anch. 1, Singapore",2021-06-07-23:55,"Darwin, Australia",,2021-06-20-06:00,9.8,,78.3°,16.6 kn,Under way,2021-06-08,2021-06-08-05:44
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,"Tieshan, China",2021-05-19-07:18,"Balboa, Panama",,2021-06-14-17:00,9.7,,84.6°,16.3 kn,-,2021-06-08,2021-05-25-07:59
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,"As Suways (Suez) Anch., Egypt",2021-06-07-04:21,"Zeebrugge, Belgium",,2021-06-15-22:00,9.5,,286.1°,19.4 kn,Under way,2021-06-08,2021-06-08-13:28
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,"Lake Charles, United States (USA)",2021-05-30-13:24,"Zeebrugge, Belgium",,2021-06-11-13:00,9.8,,7.3°,20.2 kn,-,2021-06-08,2021-06-02-01:53
SK RESOLUTE,9693173,354184000,Panama,292,48,117031,94665,"Panama Canal Anch. Atlantic, Panama",2021-06-01-09:43,"Incheon, Korea",,2021-06-21-15:00,11.2,,179.6°,17.0 kn,-,2021-06-08,2021-06-02-00:48
SCF LA PEROUSE,9849887,636019530,Liberia,299,46,116779,81855,"Port Said Anch., Egypt",2021-06-06-04:49,"Dahej, India",,2021-06-13-12:30,11.3,,153.3°,19.5 kn,Under way,2021-06-08,2021-06-08-03:38
SCF BARENTS,9864746,636019878,Liberia,299,46,116779,81855,"Panama Canal Anch. Atlantic, Panama",2021-05-27-09:04,Destination not available,,-,11.3,,181.5°,18.8 kn,-,2021-06-08,2021-05-27-23:30
SCF TIMMERMAN,9870525,636020078,Liberia,299,46,116779,81855,"Singapore Anch. 1, Singapore",2021-05-30-14:26,FOR ORDERS,,2021-06-22-05:00,9.7,,318.0°,15.9 kn,-,2021-06-08,2021-05-31-09:20
UMM AL ASHTAN,9074652,636010647,Liberia,290,48,116703,73100,"Kawasaki, Japan",2021-06-07-01:08,"Das Island, United Arab Emirates (UAE)",,2021-06-24-03:03,10.0,,220.2°,18.6 kn,-,2021-06-08,2021-06-07-19:12
AL HAMRA,9074640,636010544,Liberia,289,48,116703,72990,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-30-04:50,AE DAS>CN GUT,,2021-06-11-16:16,11.6,,57.0°,17.0 kn,-,2021-06-08,2021-06-07-15:24
MUBARAZ,9074626,636010373,Liberia,290,48,116703,72950,"Dubai Anch., United Arab Emirates (UAE)",2021-06-07-23:15,AE DAS > TOKYO BAY,,2021-06-24-00:01,11.6,,82.6°,18.5 kn,Under way,2021-06-08,2021-06-08-02:02
MRAWEH,9074638,636010457,Liberia,290,48,116703,73040,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-06-07-04:03,"Das Island, United Arab Emirates (UAE)",,2021-06-13-03:03,9.4,,316.0°,13.8 kn,-,2021-06-08,2021-05-28-15:28
LNG ABALAMABIE,9690171,310731000,Bermuda,292,48,116568,86925,"Fos sur mer, France",2021-06-05-13:54,"Ferrol, Spain",,2021-06-12-10:00,9.2,,1.9°,6.6 kn,Under way,2021-06-08,2021-06-08-13:28
LNG FINIMA II,9690145,310722000,Bermuda,292,48,116568,86867,"Singapore Anch. 1, Singapore",2021-05-28-00:45,BONNY NG,,2021-06-21-04:00,9.7,,325.0°,17.9 kn,-,2021-06-08,2021-05-28-18:48
LNG ABUJA II,9690169,310730000,Bermuda,292,48,116568,87147,"Montoir, France",2021-06-07-02:00,"Bonny, Nigeria",,2021-06-29-08:30,9.2,,194.4°,13.5 kn,Under way,2021-06-08,2021-06-08-13:21
LNG PORT-HARCOURT II,9690157,310719000,Bermuda,292,48,116568,87139,"Bonny, Nigeria",2021-05-29-22:36,"Fos sur mer, France",,2021-06-09-07:00,10.9,,42.0°,15.6 kn,-,2021-06-08,2021-06-08-13:21
LA SEINE,9845764,215503000,Malta,299,46,116542,93200,"Marmara Ereglisi, Turkey",2021-05-28-12:27,FREEPORT USA,,2021-06-17-06:00,9.5,,270.0°,15.7 kn,-,2021-06-08,2021-06-03-23:18
FLEX AURORA,9857365,538008764,Marshall Islands,297,46,116430,83000,"Ingleside, United States (USA)",2021-06-03-12:57,"Dahej, India",,2021-07-03-02:30,10.9,,118.0°,17.5 kn,-,2021-06-08,2021-06-03-16:31
COOL DISCOVERER,9861031,215567000,Malta,299,46,116354,92800,"Ingleside, United States (USA)",2021-06-04-15:02,FOR ORDERS,,2021-06-16-06:00,11.3,,111.3°,18.0 kn,-,2021-06-08,2021-06-07-02:01
LA MANCHA KNUTSEN,9721724,224444000,Spain,284,46,116246,92802,"Dubai / Port Rashid, United Arab Emirates (UAE)",2021-06-07-08:28,AD DXB,,2021-06-07-03:00,9.5,,206.2°,0.0 kn,Moored,2021-06-08,2021-06-08-09:09
RIOJA KNUTSEN,9721736,224451000,Spain,290,46,116246,92782,"Punta Arenas Anch., Chile",2021-06-08-01:43,"Mejillones, Chile",,2021-06-12-15:00,11.7,,232.3°,18.9 kn,-,2021-06-08,2021-06-02-22:55
LNG LAGOS II,9692014,310721000,Bermuda,300,46,115995,99025,"Dubai / Port Rashid, United Arab Emirates (UAE)",2021-05-15-12:17,Destination not available,,-,11.6,,37.8°,0.1 kn,Moored,2021-06-08,2021-06-08-09:09
LNG BONNY II,9692002,310720000,Bermuda,300,46,115995,98954,"Escombreras, Spain",2021-05-13-19:48,"Bonny, Nigeria",,2021-06-10-08:13,9.7,,142.1°,16.9 kn,-,2021-06-08,2021-06-05-16:07
LNG CROSS RIVER,9262223,310478000,Bermuda,288,48,115993,79591,"Bonny, Nigeria",2021-06-07-00:28,"Sines, Portugal",,2021-06-17-00:01,11.3,,141.7°,12.2 kn,-,2021-06-08,2021-05-29-17:12
LNG RIVER NIGER,9262235,310479000,Bermuda,288,48,115993,79541,"Sines, Portugal",2021-06-01-06:04,"Bonny, Nigeria",,2021-06-21-18:00,10.4,,218.3°,8.2 kn,Under way,2021-06-08,2021-06-08-13:28
LNG ADAMAWA,9262211,310469000,Bermuda,289,48,115993,79566,"Mundra Anch., India",2021-05-09-11:29,"Bonny, Nigeria",,2021-06-15-20:30,10.3,,306.2°,13.6 kn,-,2021-06-08,2021-05-28-13:44
LNG AKWA IBOM,9262209,310453000,Bermuda,289,48,115993,79633,"Fos sur mer, France",2021-06-02-08:25,"Bonny, Nigeria",,2021-05-13-12:00,10.5,,220.3°,13.5 kn,Under way,2021-06-08,2021-06-08-12:23
SM EAGLE,9761827,370895000,Panama,295,46,115716,97975,"Okpo Anch., Korea",2021-06-07-06:53,"Balboa, Panama",,2021-06-26-13:00,9.8,,48.1°,18.2 kn,-,2021-06-08,2021-06-07-15:39
GASLOG GEORGETOWN,9864916,310800000,Bermuda,293,46,115636,89000,"Souma, Japan",2021-05-28-04:51,OPEN SEA FOR ORDERS,,2021-06-18-13:00,9.4,,183.9°,18.1 kn,-,2021-06-08,2021-05-28-18:24
HYUNDAI PEACEPIA,9761853,374816000,Panama,296,46,115541,98344,"Panama Canal Anch. Atlantic, Panama",2021-05-25-09:41,"Tongyeong, Korea",,2021-06-16-02:00,11.4,,179.6°,19.6 kn,-,2021-06-08,2021-05-25-23:30
BRITISH CONTRIBUTOR,9766554,232006298,Isle of Man,295,46,115366,94558,"Port Arthur Anch., United States (USA)",2021-06-05-14:21,BRAZIL,,2021-06-20-09:00,11.9,,107.0°,19.3 kn,-,2021-06-08,2021-06-06-20:06
BRITISH MENTOR,9766578,232006296,Isle of Man,295,46,115366,94528,"Panama Canal Anch. Pacific, Panama",2021-05-18-01:56,"Kisarazu, Japan",,2021-06-07-23:51,11.9,,180.0°,0.0 kn,Moored,2021-06-08,2021-06-08-13:29
BRITISH LISTENER,9766566,232006297,Isle of Man,295,46,115366,94494,"Escobar LNG LNG Term., Argentina",2021-06-06-10:22,"Fort de France, Martinique",,2021-06-19-09:00,9.3,,88.9°,16.2 kn,-,2021-06-08,2021-06-07-06:09
BRITISH PARTNER,9766530,232006301,Isle of Man,295,46,115366,94442,"Freeport, United States (USA)",2021-05-15-14:33,"Singapore, Singapore",,2021-06-15-06:00,11.8,,111.3°,18.0 kn,-,2021-06-08,2021-06-02-04:34
PEARL LNG,9862346,215573000,Malta,293,46,115345,88000,"Panama Canal Anch. Pacific, Panama",2021-05-23-18:03,FOR ORDERS,,2021-06-14-12:00,11.7,,178.4°,17.6 kn,-,2021-06-08,2021-05-23-19:27
FLEX RANGER,9709025,538007621,Marshall Islands,293,46,115174,88684,"Tianjin Xingang, China",2021-05-31-02:02,PACIFIC FOR ORDERS,,2021-06-22-00:01,9.4,,130.9°,19.2 kn,-,2021-06-08,2021-06-01-12:12
FLEX RAINBOW,9709037,538007620,Marshall Islands,293,46,115174,88684,"Tianjin Xingang, China",2021-05-24-01:57,ME FOR ORDERS,,2021-06-30-18:00,9.6,,314.0°,17.7 kn,-,2021-06-08,2021-06-01-16:13
GASLOG GLADSTONE,9744025,310779000,Bermuda,293,46,115024,87955,"Gladstone, Australia",2021-05-31-23:01,FOR ORDERS,,2021-06-10-22:00,10.8,,98.3°,15.3 kn,-,2021-06-08,2021-06-01-02:26
PAN EUROPE,9750244,477157300,Hong Kong,290,47,114996,88613,"Pena Blanca Anch., Panama",2021-05-30-13:57,YUEDONG CHINA,,2021-06-25-00:01,11.6,,79.6°,0.2 kn,-,2021-06-08,2021-05-31-01:40
PAN AMERICAS,9750232,477142700,Hong Kong,290,47,114996,88425,"Point Fortin, Trinidad & Tobago",2021-05-19-16:37,"Quintero, Chile",,2021-06-07-12:12,10.9,,179.6°,0.0 kn,Moored,2021-06-08,2021-06-08-13:23
PAN AFRICA,9750256,477168300,Hong Kong,290,47,114996,88438,"Darwin Anch., Australia",2021-06-05-09:26,FOR ORDERS,,2021-06-10-00:01,9.6,,111.8°,4.9 kn,-,2021-06-08,2021-06-06-23:02
LNG PHECDA,9834313,477345700,Hong Kong,295,45,114790,97000,"Zeebrugge, Belgium",2021-05-24-07:37,"Pyeongtaek, Korea",,2021-06-28-06:30,11.5,,77.1°,18.3 kn,Under way,2021-06-08,2021-06-08-10:54
LNG DUBHE,9834296,477327900,Hong Kong,295,45,114790,91588,"Incheon, Korea",2021-06-03-03:16,"Sabetta, Russia",,2021-07-16-19:01,9.4,,192.7°,14.3 kn,-,2021-06-08,2021-06-05-19:17
LNG MERAK,9834301,477345800,Hong Kong,295,45,114790,91451,"Zeebrugge, Belgium",2021-05-09-20:43,"Sabetta, Russia",,2021-07-12-19:01,9.3,,198.9°,0.0 kn,Moored,2021-06-08,2021-06-08-13:25
PATRIS,9766889,636018010,Liberia,295,46,114758,95743,"Port Said Anch., Egypt",2021-06-06-04:35,ARMED GUARDS O/B,,2021-06-15-21:00,10.8,,151.9°,19.1 kn,Under way,2021-06-08,2021-06-08-05:23
KINISIS,9785158,636018011,Liberia,295,46,114758,95673,"Ingleside, United States (USA)",2021-06-02-20:38,"Rio de Janeiro, Brazil",,2021-06-15-11:00,10.8,,115.1°,18.8 kn,-,2021-06-08,2021-06-03-05:08
BW MAGNOLIA,9850666,563092200,Singapore,295,46,114622,95547,"Okpo, Korea",2021-05-21-01:30,OKPO S.KOREA,,2021-05-21-10:00,9.8,,295.5°,12.4 kn,-,2021-06-08,2021-05-20-23:50
GASLOG HONG KONG,9748904,310773000,Bermuda,290,46,114470,92266,"As Suways (Suez) Anch., Egypt",2021-06-07-04:10,"Sabine, United States (USA)",,2021-06-23-11:00,9.6,,287.9°,18.2 kn,Under way,2021-06-08,2021-06-08-13:29
FLEX RESOLUTE,9851646,538008815,Marshall Islands,295,46,114380,95500,"Singapore Anch. 1, Singapore",2021-05-28-06:06,GOM,,2021-06-29-04:00,9.9,,284.6°,15.3 kn,-,2021-06-08,2021-05-28-06:38
FLEX FREEDOM,9862308,538008814,Marshall Islands,295,46,114380,95500,"Darwin, Australia",2021-05-26-03:53,"Tianjin Xingang, China",,2021-06-07-07:08,11.2,,346.8°,0.0 kn,-,2021-06-08,2021-06-07-08:20
BW LILAC,9758076,248587000,Malta,295,46,114364,95978,"Rotterdam Maasvlakte, Netherlands",2021-06-03-18:18,"Cameron, United States (USA)",,2021-06-17-06:00,9.0,,260.6°,18.6 kn,-,2021-06-08,2021-06-04-21:42
BW TULIP,9758064,563041600,Singapore,295,46,114364,95785,"Panama Canal Anch. Pacific, Panama",2021-06-02-07:06,SABINE PASS,,2021-06-09-11:00,9.4,,314.0°,14.7 kn,Under way,2021-06-08,2021-06-08-13:23
BW PAVILION ARANDA,9792606,563082400,Singapore,295,46,114355,95876,"Gibraltar West Anch., Gibraltar",2021-04-22-09:15,OGISHIMA JP,,2021-06-17-05:00,11.2,,75.7°,14.2 kn,-,2021-06-08,2021-05-27-15:53
LNG SOKOTO,9216303,310378000,Bermuda,289,48,114354,79822,"Huelva, Spain",2021-06-08-11:38,HUELUA,,2021-06-08-11:15,11.0,,40.3°,13.5 kn,Under way,2021-06-08,2021-06-08-09:14
LNG RIVERS,9216298,310370000,Bermuda,289,48,114354,79885,"Bonny, Nigeria",2021-06-03-07:02,"Montoir, France",,2021-06-14-08:00,11.2,,-,16.7 kn,Under way,2021-06-08,2021-06-08-13:27
LNG BAYELSA,9241267,310381000,Bermuda,289,48,114354,79822,"Bonny, Nigeria",2021-05-30-02:42,"Kuwait, Kuwait",,2021-06-24-20:00,11.4,,109.8°,15.8 kn,-,2021-06-08,2021-06-07-20:27
GIGIRA LAITEBO,9360922,309415000,Bahamas,298,46,114277,87194,"Dongjiakou, China",2021-06-02-04:46,"Yeosu, Korea",,2021-08-06-10:00,9.7,,249.0°,0.0 kn,At anchor,2021-06-08,2021-06-08-01:49
SPIRIT OF HELA,9361639,311013700,Bahamas,298,46,114277,87130,"Lese, Papua New Guinea",2021-06-06-06:12,"Yung An, Taiwan",,2021-06-14-22:00,11.8,,186.0°,18.5 kn,-,2021-06-08,2021-05-23-10:03
ENERGY ENDEAVOUR,9854624,538008879,Marshall Islands,295,46,114195,93500,"Ingleside, United States (USA)",2021-06-06-11:05,FOR ORDERS,,2021-06-06-00:01,9.7,,106.9°,0.0 kn,Moored,2021-06-08,2021-06-08-13:25
ENERGY PACIFIC,9854612,538008878,Marshall Islands,295,46,114195,95000,"Cape Town Anch., South Africa",2021-05-13-07:52,FOR ORDERS,,2021-06-08-10:00,11.0,,196.1°,0.0 kn,Moored,2021-06-08,2021-06-08-13:28
PAPUA,9613135,477518900,Hong Kong,290,47,114166,96319,"Lese, Papua New Guinea",2021-06-01-22:13,"Qingdao, China",,2021-06-10-22:00,11.6,,121.0°,15.5 kn,-,2021-06-08,2021-05-21-20:40
MARVEL KITE,9760782,563069500,Singapore,293,46,114084,89266,"Panama Canal Anch. Atlantic, Panama",2021-06-08-09:36,...,,2021-07-10-02:00,11.6,,172.2°,1.4 kn,Under way,2021-06-08,2021-06-08-13:29
MARVEL HAWK,9760770,563063200,Singapore,293,46,114084,89432,"Panama Canal Anch. Atlantic, Panama",2021-06-06-19:39,Destination not available,,-,9.5,,74.3°,0.1 kn,At anchor,2021-06-08,2021-06-08-13:28
MARVEL FALCON,9760768,563048500,Singapore,293,46,114084,89431,"Lake Charles, United States (USA)",2021-05-06-21:43,"As Suways / Suez Port, Egypt",,2021-06-14-04:30,9.5,,184.1°,14.8 kn,-,2021-06-08,2021-06-06-15:29
MINERVA KALYMNOS,9869942,215890000,Malta,293,46,115636,89000,"Yangkou, China",2021-06-08-04:07,PACIFIC OCEAN,,2021-06-18-00:00,9.4,,98.9°,17.5 kn,Under way,2021-06-08,2021-06-08-09:17
HYUNDAI TECHNOPIA,9155145,441231000,Korea,289,48,113998,77584,"Okpo Anch., Korea",2021-05-23-05:42,Destination not available,,-,5.8,,46.0°,5.5 kn,-,2021-06-08,2021-05-23-05:23
HYUNDAI COSMOPIA,9155157,441260000,Korea,289,48,113998,77591,"Ras Laffan, Qatar",2021-06-08-00:31,"Incheon, Korea",,2021-06-22-23:00,11.7,,69.4°,18.4 kn,Under way,2021-06-08,2021-06-08-13:16
PSKOV,9630028,636016229,Liberia,300,46,113876,93152,"Ras Laffan, Qatar",2021-05-15-07:50,ARBHI (BAHIA BLANCA),,2021-06-08-16:30,10.8,,50.1°,14.2 kn,-,2021-06-08,2021-05-27-13:18
SCF MITRE,9654880,636016378,Liberia,300,46,113876,93585,"Mundra, India",2021-05-31-06:46,FOR ORDERS,,2021-06-24-05:00,9.3,,206.3°,18.5 kn,-,2021-06-08,2021-06-01-02:14
SCF MELAMPUS,9654878,636016376,Liberia,300,46,113876,93508,"Anegasaki, Japan",2021-05-27-07:14,P-MELCHORITA / PEPMC,,2021-06-15-01:00,9.4,,67.6°,21.4 kn,-,2021-06-08,2021-05-27-15:08
VELIKIY NOVGOROD,9630004,636016219,Liberia,300,46,113876,93486,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-04-18-21:57,INDIAN OC FOR ORDERS,,2021-06-21-14:59,11.3,,118.4°,17.2 kn,-,2021-06-08,2021-05-31-16:20
GLOBAL ENERGY,9845013,538008899,Marshall Islands,295,46,113822,96000,"Malta Anch., Malta",2021-06-07-08:19,FOR ORDERS,,2021-06-21-00:01,10.9,,301.9°,0.1 kn,At anchor,2021-06-08,2021-06-08-13:24
GLOBAL STAR,9859741,538009028,Marshall Islands,295,46,113822,95000,"Darwin, Australia",2021-06-04-14:08,"Yung An, Taiwan",,2021-06-10-22:00,11.5,,293.0°,13.3 kn,-,2021-06-08,2021-06-04-15:33
MINERVA PSARA,9854363,215865000,Malta,295,46,113817,93500,"Port Said Anch., Egypt",2021-05-25-04:36,ARM GUARDS ONBOARD,,2021-06-09-18:31,11.0,,148.2°,17.6 kn,-,2021-06-08,2021-06-04-01:44
MARAN GAS ANDROS,9810379,241670000,Greece,295,46,113793,94638,"As Suways (Suez) Anch., Egypt",2021-05-24-06:10,FOR ORDERS,,2021-06-12-11:00,9.5,,260.0°,16.5 kn,-,2021-06-08,2021-05-31-05:30
MARAN GAS SPETSES,9767950,241579000,Greece,295,46,113763,94945,"Mugardos, Spain",2021-05-28-16:22,SABINE PASS,,2021-06-10-12:00,9.9,,186.2°,16.5 kn,Under way,2021-06-08,2021-06-08-05:05
MARAN GAS CHIOS,9753014,241636000,Greece,295,46,113763,94945,"Bonny, Nigeria",2021-06-05-12:47,FOR ORDERS,,2021-06-24-00:30,11.0,,162.7°,18.5 kn,Under way,2021-06-08,2021-06-08-08:31
WOODSIDE CHANEY,9753026,241637000,Greece,295,46,113763,94945,"Sabine, United States (USA)",2021-06-07-22:36,US NSS,,2021-07-06-23:00,9.2,,136.7°,0.0 kn,Moored,2021-06-08,2021-06-08-13:26
MARIA ENERGY,9659725,636017445,Liberia,290,46,113664,93301,"Experience FPSO, Brazil",2021-06-05-16:48,"Escobar LNG LNG Term., Argentina",,2021-06-10-03:00,9.3,,188.0°,16.3 kn,-,2021-06-08,2021-06-05-18:20
MARAN GAS ACHILLES,9682588,241365000,Greece,290,46,113502,92713,"Gladstone Anch., Australia",2021-05-27-05:30,FOR ORDERS,,2021-05-21-00:00,9.2,,72.2°,0.1 kn,At anchor,2021-06-08,2021-06-08-13:28
MARAN GAS LETO,9682576,241355000,Greece,290,46,113502,81739,"Lese, Papua New Guinea",2021-05-31-01:29,JP SBK,,2021-06-08-22:30,12.0,,305.6°,4.2 kn,Under way,2021-06-08,2021-06-08-13:29
MARAN GAS ULYSSES,9709491,241404000,Greece,290,46,113502,92621,"Bonny, Nigeria",2021-04-25-00:21,FOR ORDERS,,2021-06-23-11:00,9.7,,292.6°,17.5 kn,-,2021-06-08,2021-06-05-20:25
MARAN GAS PERICLES,9709489,241424000,Greece,290,46,113502,92776,"Singapore Anch. 1, Singapore",2021-06-05-13:09,FOR ORDERS,,2021-06-16-03:00,8.9,,286.8°,14.6 kn,-,2021-06-08,2021-06-05-14:01
MARAN GAS AGAMEMNON,9682590,241405000,Greece,290,46,113502,92762,"Gladstone, Australia",2021-06-06-06:10,FOR ORDERS,,2021-06-15-03:00,11.3,,12.0°,18.0 kn,-,2021-06-08,2021-06-06-08:50
FLEX COURAGEOUS,9825439,538008206,Marshall Islands,295,46,113428,95618,"Sabine, United States (USA)",2021-06-04-11:29,FOR ORDERS,,2021-07-30-12:00,11.4,,114.0°,16.3 kn,-,2021-06-08,2021-06-05-14:12
CESI LIANYUNGANG,9672818,477151600,Hong Kong,290,46,113397,95713,"Yangpu Anch., China",2021-06-02-05:53,"Gladstone, Australia",,2021-06-13-08:00,9.3,,84.0°,18.4 kn,-,2021-06-08,2021-06-03-00:17
CESI GLADSTONE,9672820,477348600,Hong Kong,290,46,113397,95638,"Gladstone, Australia",2021-05-29-09:23,"Qingdao, China",,2021-06-08-06:30,11.3,,165.6°,1.2 kn,Under way,2021-06-08,2021-06-08-13:25
CESI QINGDAO,9672832,477584200,Hong Kong,290,46,113397,95641,"Gladstone, Australia",2021-05-25-18:58,"Gladstone, Australia",,2021-06-19-14:01,9.4,,124.6°,15.7 kn,-,2021-06-08,2021-06-06-16:12
CESI WENZHOU,9694751,477121700,Hong Kong,290,46,113397,95530,"Gladstone, Australia",2021-06-04-15:48,"Tianjin Xingang, China",,2021-06-04-13:04,11.4,,15.5°,18.9 kn,-,2021-06-08,2021-06-04-19:01
CESI BEIHAI,9672844,477884800,Hong Kong,290,46,113397,95599,"Gladstone, Australia",2021-06-01-13:46,"Qingdao, China",,2021-06-12-22:00,11.3,,17.5°,17.8 kn,-,2021-06-08,2021-06-01-17:09
BAHRAIN SPIRIT,9771080,408919000,Bahrain,295,46,113274,95289,"Singapore Anch. 1, Singapore",2021-06-01-15:24,USA,,2021-07-02-06:00,9.5,,315.0°,19.7 kn,-,2021-06-08,2021-06-02-08:30
OAK SPIRIT,9681699,311000247,Bahamas,295,46,113263,95452,"Panama Canal Anch. Atlantic, Panama",2021-05-28-10:11,FOR ORDERS,,2021-06-18-02:00,11.3,,293.7°,18.9 kn,-,2021-06-08,2021-06-05-05:05
MEGARA,9770945,311000478,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-06-02-03:41,Destination not available,,-,9.4,,51.0°,18.1 kn,-,2021-06-08,2021-06-02-09:52
MAGDALA,9770921,311000476,Bahamas,295,46,113263,95449,"Pampa Melchorita, Peru",2021-06-07-13:57,FOR ORDERS,,2021-06-10-06:00,9.7,,279.6°,17.9 kn,-,2021-06-08,2021-06-03-18:44
TORBEN SPIRIT,9721401,311000520,Bahamas,295,46,113263,95253,"Revithoussa Desfa LNG Term., Greece",2021-06-02-06:51,FOR ORDERS,,2021-06-17-20:00,9.8,,269.6°,17.6 kn,Under way,2021-06-08,2021-06-08-10:39
MUREX,9705641,311000475,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-06-01-05:05,Destination not available,,-,5.8,,116.0°,0.0 kn,-,2021-06-08,2021-06-08-13:15
MACOMA,9705653,311000472,Bahamas,295,46,113263,95253,"Bonny, Nigeria",2021-06-04-03:29,INDIAN OCEAN,,2021-06-23-02:00,10.8,,208.8°,13.5 kn,-,2021-06-08,2021-05-12-22:54
MYRINA,9770933,311000477,Bahamas,295,46,113263,95378,"Ningbo, China",2021-06-06-06:08,FOR ORDERS,,2021-06-19-00:00,9.4,,190.3°,17.0 kn,-,2021-06-08,2021-06-06-21:13
FLEX ENDEAVOUR,9762261,215386000,Malta,295,46,113049,95803,"Swinoujscie, Poland",2021-05-31-13:03,Destination not available,,-,9.4,,234.0°,12.7 kn,-,2021-06-08,2021-06-03-22:56
MARAN GAS VERGINA,9732369,241467000,Greece,295,46,113037,95194,"Yung An, Taiwan",2021-05-03-23:38,Destination not available,,-,9.5,,224.5°,10.9 kn,-,2021-06-08,2021-05-22-10:49
MARAN GAS ROXANA,9701229,241415000,Greece,295,46,113037,95194,"Sabine, United States (USA)",2021-06-06-00:56,FOR ORDERS,,2021-06-10-00:01,11.3,,129.5°,16.9 kn,-,2021-06-08,2021-06-06-17:33
MARAN GAS AMPHIPOLIS,9701217,241414000,Greece,295,46,113037,95194,"Gladstone, Australia",2021-05-26-18:42,FOR ORDERS,,2021-06-20-08:00,9.5,,149.6°,15.5 kn,Under way,2021-06-08,2021-06-08-10:54
TESSALA,9761243,605076060,Algeria,291,46,112867,94575,"Thamesport, United Kingdom (UK)",2021-06-08-08:53,GBIOG,,2021-06-08-03:30,10.7,,345.0°,0.0 kn,Moored,2021-06-08,2021-06-08-13:29
OUGARTA,9761267,605076070,Algeria,291,46,112867,94575,"Nemrut, Turkey",2021-06-04-17:46,"Arzew, Algeria",,2021-06-08-07:00,9.8,,181.0°,0.4 kn,Under way,2021-06-08,2021-06-08-13:29
PRACHI,9723801,563178000,Singapore,295,46,112791,90328,"Gladstone, Australia",2021-05-20-13:40,"Singapore Anch. 1, Singapore",,2021-06-07-10:48,9.0,,105.3°,0.0 kn,At anchor,2021-06-08,2021-06-08-13:29
GASLOG GIBRALTAR,9707510,310757000,Bermuda,291,46,112764,87981,"Panama Canal Anch. Atlantic, Panama",2021-05-19-08:27,TONGEYONG,,2021-06-11-01:00,11.5,,175.6°,18.1 kn,-,2021-06-08,2021-05-19-23:38
GASLOG GENEVA,9707508,310755000,Bermuda,291,46,112764,87760,"Gladstone, Australia",2021-05-29-22:02,FOR ORDERS,,2021-06-11-00:00,11.1,,97.1°,16.0 kn,-,2021-06-08,2021-05-30-01:16
GASLOG GREECE,9687019,310732000,Bermuda,291,46,112764,87975,"Singapore Anch. 5, Singapore",2021-05-21-23:09,"Singapore, Singapore",,2021-05-22-01:53,8.6,,0.0°,0.0 kn,Moored,2021-06-08,2021-06-08-13:14
GASLOG GLASGOW,9687021,310744000,Bermuda,291,46,112764,87889,"Yung An, Taiwan",2021-06-08-03:20,FOR ORDERS,,2021-06-15-00:00,9.7,,210.6°,15.3 kn,Under way,2021-06-08,2021-06-08-08:24
